Department,Department Title,Division (Organization Detail within Department),Division Title,Program (Service),Program Title,General Fund Support (GFS) or Self-Supporting Fund,Fund,Subfund Title,Type of Revenue or Expenditure,Character,Character Title,Object,Object Title,Subobject,Subobject Title,FY 2010-2011 Original Budget,FY 2011-2012 Original Budget
DPH,PUBLIC HEALTH,DPHMH,MENTAL HEALTH,FAM,MENTAL HEALTH - CHILDREN'S PROGRAM,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,19,OTHER FRINGE BENEFITS,01912,LONG TERM DISABILITY INSURANCE,$12784.00,$14837.00
DPH,PUBLIC HEALTH,DPHMH,MENTAL HEALTH,FAM,MENTAL HEALTH - CHILDREN'S PROGRAM,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,23,EMPLOYEE EXPENSES,02300,EMPLOYEE FIELD EXPENSES-BUDGET,$0.00,$1000.00
DPH,PUBLIC HEALTH,DPHMH,MENTAL HEALTH,FAM,MENTAL HEALTH - CHILDREN'S PROGRAM,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,27,PROFESSIONAL & SPECIALIZED SERVICES,02700,PROFESSIONAL & SPECIALIZED SVCS-BUDGET,$29616860.00,$29616860.00
DPH,PUBLIC HEALTH,DPHMH,MENTAL HEALTH,FAM,MENTAL HEALTH - CHILDREN'S PROGRAM,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,27,PROFESSIONAL & SPECIALIZED SERVICES,02789,OTHER MEDICAL SERVICES,$2724113.00,$2738363.00
DPH,PUBLIC HEALTH,DPHMH,MENTAL HEALTH,FAM,MENTAL HEALTH - CHILDREN'S PROGRAM,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,27,PROFESSIONAL & SPECIALIZED SERVICES,02799,OTHER PROFESSIONAL SERVICES,$29920.00,$29920.00
DPH,PUBLIC HEALTH,DPHMH,MENTAL HEALTH,FAM,MENTAL HEALTH - CHILDREN'S PROGRAM,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,30,RENTS & LEASES-BUILDINGS & STRUCTURES,03000,RENTS/LEASES-BLDGS & STRUCTURES-BUDGET,$56380.00,$193180.00
DPH,PUBLIC HEALTH,DPHMH,MENTAL HEALTH,FAM,MENTAL HEALTH - CHILDREN'S PROGRAM,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,35,OTHER CURRENT EXPENSES,03500,OTHER CURRENT EXPENSES - BUDGET,$5400.00,$14604.00
DPH,PUBLIC HEALTH,DPHMH,MENTAL HEALTH,FAM,MENTAL HEALTH - CHILDREN'S PROGRAM,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,40,MATERIALS & SUPPLIES,40,MATERIALS & SUPPLIES BUDGET ONLY,04000,MATERIALS & SUPPLIES-BUDGET,$6826.00,$10326.00
DPH,PUBLIC HEALTH,DPHMH,MENTAL HEALTH,FAM,MENTAL HEALTH - CHILDREN'S PROGRAM,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081ET,GF-TIS-TELEPHONE(AAO),$31783.00,$29358.00
DPH,PUBLIC HEALTH,DPHMH,MENTAL HEALTH,FAM,MENTAL HEALTH - CHILDREN'S PROGRAM,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081W1,PUC SEWER SERVICE CHARGES,$47100.00,$51500.00
DPH,PUBLIC HEALTH,DPHMH,MENTAL HEALTH,FAM,MENTAL HEALTH - CHILDREN'S PROGRAM,GFS,1GAGFACP,GF-CONTINUING PROJECTS,Gross Expenditures,21,NON PERSONNEL SERVICES,27,PROFESSIONAL & SPECIALIZED SERVICES,02789,OTHER MEDICAL SERVICES,$476593.00,$476593.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,1,SALARIES,1,PERMANENT SALARIES-MISC,00101,MISC-REGULAR,$21041965.00,$21854980.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,1,SALARIES,4,PERMANENT SALARIES-NURSES,00401,NURSES-REGULAR,$9648582.00,$10360935.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,1,SALARIES,5,TEMP SALARIES-MISC,00501,TEMP-REGULAR-MISC,$716179.00,$618991.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,1,SALARIES,6,TEMP SALARIES-NURSES,00601,TEMP-REGULAR-NURSES,$1044012.00,$1044012.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,1,SALARIES,9,PREMIUM PAY,00901,PREMIUM PAY - MISC,$642431.00,$642431.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,1,SALARIES,9,PREMIUM PAY,00904,PREMIUM PAY - NURSES,$68035.00,$68035.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,1,SALARIES,11,OVERTIME,01101,OVERTIME - MISC,$15183.00,$15183.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,1,SALARIES,12,HOLIDAY PAY,01201,HOLIDAY PAY - MISC,$6812.00,$6812.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,13,RETIREMENT,01301,RETIRE CITY MISC,$4161643.00,$5827850.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,13,RETIREMENT,01371,RETIREMENT PICK UP,$870465.00,$0.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,13,RETIREMENT,01372,RETIREMENT PICK UP (NURSES),$642544.00,$568378.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,14,SOCIAL SECURITY,01401,SOCIAL SECURITY (OASDI & HI),$1716221.00,$1783182.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,14,SOCIAL SECURITY,01402,SOCIAL SECURITY - MEDICARE (HI ONLY),$481159.00,$501867.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,15,HEALTH SERVICE,01501,HEALTH SERVICE-CITY MATCH,$2109736.00,$2239334.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,15,HEALTH SERVICE,01571,DEPENDENT COVERAGE-MISCELLANEOUS,$1515498.00,$1550548.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,16,DENTAL COVERAGE,01601,DENTAL COVERAGE,$540601.00,$535354.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,17,UNEMPLOYMENT INSURANCE,01701,UNEMPLOYMENT INSURANCE,$82950.00,$103840.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,19,OTHER FRINGE BENEFITS,01901,FRINGE ADJUSTMENTS-BUDGET,$-66271.00,$25971.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,19,OTHER FRINGE BENEFITS,01911,FLEXIBLE BENEFIT PACKAGE,$16659.00,$24027.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,19,OTHER FRINGE BENEFITS,01912,LONG TERM DISABILITY INSURANCE,$133568.00,$133562.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,21,TRAVEL,02103,AIR TRAVEL - EMPLOYEES,$500.00,$500.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,22,TRAINING,02200,TRAINING - BUDGET,$15000.00,$15000.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,23,EMPLOYEE EXPENSES,02300,EMPLOYEE FIELD EXPENSES-BUDGET,$13000.00,$13000.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,24,MEMBERSHIP FEES,02401,MEMBERSHIP FEES,$895.00,$895.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,26,COURT FEES AND OTHER COMPENSATION,02600,COURT FEES AND OTHER COMPENSATION,$400.00,$400.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,27,PROFESSIONAL & SPECIALIZED SERVICES,02700,PROFESSIONAL & SPECIALIZED SVCS-BUDGET,$1583946.00,$1817546.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,27,PROFESSIONAL & SPECIALIZED SERVICES,02789,OTHER MEDICAL SERVICES,$3029.00,$3029.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,27,PROFESSIONAL & SPECIALIZED SERVICES,02799,OTHER PROFESSIONAL SERVICES,$103523.00,$103523.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,28,MAINTENANCE SVCS-BUILDING & STRUCTURES,02800,MAINT SVCS-BUILDINGS & IMPVTS-BUDGET,$120000.00,$220000.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,29,MAINTENANCE SVCS-EQUIPMENT,02900,MAINT SVCS-EQUIPMENT-BUDGET,$10459.00,$10459.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,30,RENTS & LEASES-BUILDINGS & STRUCTURES,03000,RENTS/LEASES-BLDGS & STRUCTURES-BUDGET,$83977.00,$83977.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,31,RENTS & LEASES-EQUIPMENT,03100,RENTS & LEASES-EQUIPMENT-BUDGET,$137396.00,$137396.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,31,RENTS & LEASES-EQUIPMENT,03131,OFFICE MACHINE RENTAL,$5604.00,$5604.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,32,UTILITIES,03200,UTILITIES EXPENSES-BUDGET,$22000.00,$22000.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,35,OTHER CURRENT EXPENSES,03500,OTHER CURRENT EXPENSES - BUDGET,$153023.00,$153023.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,35,OTHER CURRENT EXPENSES,03599,OTHER CURRENT EXPENSES,$20000.00,$20000.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,52,TAXES; LICENSES & PERMITS,05200,TAXES; LICENSES & PERMITS-BUDGET,$22000.00,$22000.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,40,MATERIALS & SUPPLIES,40,MATERIALS & SUPPLIES BUDGET ONLY,04000,MATERIALS & SUPPLIES-BUDGET,$1322288.00,$1324305.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,40,MATERIALS & SUPPLIES,44,HOSPITAL; CLINICS & LABORATORY SUPPLIES,04461,PHARMACEUTICAL,$0.00,$16485.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,60,CAPITAL OUTLAY,60,EQUIPMENT PURCHASE,06000,EQUIPMENT PURCHASE-BUDGET,$63776.00,$0.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,79,ALLOCATED CHARGES,79,ALLOCATED CHARGES,07999,ALLOCATED CHARGES-SPECIFIC SOURCES,$-573378.00,$-573378.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081CI,IS-TIS-ISD SERVICES-INFRASTRUCTURE COST,$321989.00,$328668.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081ET,GF-TIS-TELEPHONE(AAO),$257709.00,$238050.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081H3,GF-HR-WORKERS' COMP CLAIMS,$700265.00,$736697.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081MY,GF-MAYOR'S OFFICE SERVICES,$319399.00,$319399.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081PA,IS-PURCH-CENTRAL SHOPS-AUTO MAINT,$11291.00,$11291.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081PE,IS-PURCH-VEHICLE LEASING (AAO),$2223.00,$2223.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081PF,IS-PURCH-CENTRAL SHOPS-FUEL STOCK,$6900.00,$6900.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081PR,IS-PURCH-REPRODUCTION,$47979.00,$31909.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081SH,GF-SHERIFF,$80259.00,$160518.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081TX,GF-TAX COLLECTOR,$3852.00,$3852.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081UL,GF-PUC-LIGHT HEAT & POWER,$195271.00,$206883.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081W2,EF-PUC-WATER CHARGES,$5060.00,$4528.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081W6,ADM-REAL ESTATE SPECIAL SERVICES,$106183.00,$121416.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081WB,SR-DPW-BUILDING REPAIR,$497.00,$497.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Regular Revenues,350,RENTS & CONCESSIONS,352,PARKING GARAGE/LOT RENTALS,35232,EMPLOYEE PARKING,$46410.00,$46410.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Regular Revenues,600,CHARGES FOR SERVICES,653,OUTPATIENT REVENUES,65301,MEDICARE O/P GROSS CHARGES,$4524830.00,$4524830.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Regular Revenues,600,CHARGES FOR SERVICES,653,OUTPATIENT REVENUES,65302,MEDI-CAL O/P GROSS CHARGES,$9353275.00,$9353275.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Regular Revenues,600,CHARGES FOR SERVICES,653,OUTPATIENT REVENUES,65307,OTHER OUTPATIENT GROSS CHARGES,$14002512.00,$14002512.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Regular Revenues,600,CHARGES FOR SERVICES,653,OUTPATIENT REVENUES,65317,MEDI-CAL TCM/MAA,$435600.00,$435600.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Regular Revenues,600,CHARGES FOR SERVICES,658,REVENUE DEDUCTIONS,65804,MEDI-CAL O/P CONTRACTUAL ADJ,$-723655.00,$-723655.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Regular Revenues,600,CHARGES FOR SERVICES,658,REVENUE DEDUCTIONS,65810,PROVISION FOR BAD DEBTS-O/P,$-2035009.00,$-2035009.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Regular Revenues,600,CHARGES FOR SERVICES,658,REVENUE DEDUCTIONS,65815,MEDICARE O/P CONTRACTUAL ADJ,$-665327.00,$-665327.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Regular Revenues,600,CHARGES FOR SERVICES,658,REVENUE DEDUCTIONS,65821,M I ADULTS O/P WRITE-OFF,$-10525337.00,$-10525337.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Regular Revenues,600,CHARGES FOR SERVICES,659,NET PATIENT REVENUE,65950,CAP. FEES/HEALTH PLAN SETTLEMENTS,$1931094.00,$1931094.00
DPH,PUBLIC HEALTH,DPHPC,PRIMARY CARE,DHP,PRIMARY CARE - AMBU CARE - HEALTH CNTRS,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Regular Revenues,750,OTHER REVENUES,753,CHN-OTHER OPERATING REVENUE,75311,HOSPITAL-CHGS-OTHER GENRL GOVT,$50000.00,$50000.00
